date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:07	11520/11520	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a3cee2bf91471f8b0356195afde026c%22	https://distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Size4-Regular.eot	distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Size4-Regular.eot	(from https://distill.pub/2017/momentum/assets/lib/katex.min.css)
21:13:08	5172/5172	---M--	200	added ('OK')	application/font-woff2	etag:%22680d35e3c073a84a91283a283e47fb0c%22	https://distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Size4-Regular.woff2	distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Size4-Regular.woff2	(from https://distill.pub/2017/momentum/assets/lib/katex.min.css)
21:13:09	6456/6456	---M--	200	added ('OK')	application/font-woff	etag:%2268537743d23b63655387918e39fe65c1%22	https://distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Size4-Regular.woff	distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Size4-Regular.woff	(from https://distill.pub/2017/momentum/assets/lib/katex.min.css)
21:13:10	11284/11284	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2281ab95e4bae239656034b9e6e62dcaaf%22	https://distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Size4-Regular.ttf	distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Size4-Regular.ttf	(from https://distill.pub/2017/momentum/assets/lib/katex.min.css)
21:13:12	35784/35784	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b2e94149f3405c883c9af607c80bf42c%22	https://distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Typewriter-Regular.eot	distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Typewriter-Regular.eot	(from https://distill.pub/2017/momentum/assets/lib/katex.min.css)
21:13:13	17344/17344	---M--	200	added ('OK')	application/font-woff2	etag:%228a6d8ed89749165e1f09044215edb958%22	https://distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Typewriter-Regular.woff2	distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Typewriter-Regular.woff2	(from https://distill.pub/2017/momentum/assets/lib/katex.min.css)
21:13:14	20712/20712	---M--	200	added ('OK')	application/font-woff	etag:%223e9e27f043e770a8690883e26599133f%22	https://distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Typewriter-Regular.woff	distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Typewriter-Regular.woff	(from https://distill.pub/2017/momentum/assets/lib/katex.min.css)
21:13:15	35528/35528	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2229017475281a903951aa79c83e38caf7%22	https://distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Typewriter-Regular.ttf	distill.pub/2017/momentum/assets/lib/fonts/KaTeX_Typewriter-Regular.ttf	(from https://distill.pub/2017/momentum/assets/lib/katex.min.css)
21:13:15	18220/18220	---M-Z	200	added ('OK')	text/html	etag:%22c0a6a1aea2d2b8c30431d6f8f02726e8%22	https://distill.pub/2016/handwriting/assets/polymer-micro.html	distill.pub/2016/handwriting/assets/polymer-micro.html	(from https://distill.pub/2016/handwriting/assets/polymer-mini.html)
21:13:16	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:16%20GMT	https://distill.pub/2016/handwriting/assets/assets/worker.js	distill.pub/2016/handwriting/assets/assets/worker.js	(from https://distill.pub/2016/handwriting/assets/figure-animated.html)
21:13:17	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:17%20GMT	https://distill.pub/2016/handwriting/assets/assets/worker-predict.js	distill.pub/2016/handwriting/assets/assets/worker-predict.js	(from https://distill.pub/2016/handwriting/assets/figure-predict.html)
21:13:18	989/989	---M--	200	added ('OK')	text/html	etag:%228edc978fd0fd78554c756ac107d7019f%22	https://distill.pub/2016/handwriting/assets/distill-deck.html	distill.pub/2016/handwriting/assets/distill-deck.html	(from https://distill.pub/2016/handwriting/assets/figure-hairs.html)
21:13:19	1799/1799	---M-Z	200	added ('OK')	text/html	etag:%22f7c0ce0b40e86504c80df767181fa7c2%22	https://distill.pub/2016/handwriting/assets/cells-tooltip.html	distill.pub/2016/handwriting/assets/cells-tooltip.html	(from https://distill.pub/2016/handwriting/assets/figure-cells.html)
21:13:20	2718/2718	---M-Z	200	added ('OK')	text/html	etag:%22bb0b64cef2ae8210d5c43d5fa5b9cb14%22	https://distill.pub/2016/handwriting/assets/cells-canvas.html	distill.pub/2016/handwriting/assets/cells-canvas.html	(from https://distill.pub/2016/handwriting/assets/figure-cells.html)
21:13:21	1797/1797	---M-Z	200	added ('OK')	text/html	etag:%22af60b7fcc729aab533d85f160272d811%22	https://distill.pub/2016/handwriting/assets/cells-color-key.html	distill.pub/2016/handwriting/assets/cells-color-key.html	(from https://distill.pub/2016/handwriting/assets/figure-cells.html)
21:13:22	5630/5630	---M-Z	200	added ('OK')	text/html	etag:%2269ada0af2c80a9f0fa6d3f65cce79ba5%22	https://distill.pub/2016/handwriting/assets/cells-grid.html	distill.pub/2016/handwriting/assets/cells-grid.html	(from https://distill.pub/2016/handwriting/assets/figure-cells.html)
21:13:23	2466/2466	---M-Z	200	added ('OK')	text/html	etag:%22e16fc52d22b79cbc90c712a3fb1551b9%22	https://distill.pub/2016/handwriting/assets/cells-overlay.html	distill.pub/2016/handwriting/assets/cells-overlay.html	(from https://distill.pub/2016/handwriting/assets/figure-cells.html)
21:13:24	2328/2328	---M-Z	200	added ('OK')	text/html	etag:%2239e1e1caddd85d8539578ebffaefe60b%22	https://distill.pub/2016/handwriting/assets/cells-picker.html	distill.pub/2016/handwriting/assets/cells-picker.html	(from https://distill.pub/2016/handwriting/assets/figure-cells.html)
21:13:25	4805/4805	---M-Z	200	added ('OK')	text/html	etag:%2232204e16e1d39368b4776b5817e4c18c%22	https://distill.pub/2016/handwriting/assets/cells-svg.html	distill.pub/2016/handwriting/assets/cells-svg.html	(from https://distill.pub/2016/handwriting/assets/figure-cells.html)
21:13:26	753/753	---M--	200	added ('OK')	text/html	etag:%2201c14fd1384f70a4e7223b6763b3237d%22	https://distill.pub/2016/handwriting/assets/cells-target.html	distill.pub/2016/handwriting/assets/cells-target.html	(from https://distill.pub/2016/handwriting/assets/figure-cells.html)
21:13:27	8989/8989	---M-Z	200	added ('OK')	text/html	etag:%22c3a14634d4868f80dad74835cc197932%22	https://distill.pub/2016/handwriting/assets/cells-draw.html	distill.pub/2016/handwriting/assets/cells-draw.html	(from https://distill.pub/2016/handwriting/assets/figure-cells-draw.html)
21:13:28	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:28%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/pointer.svg	distill.pub/2016/deconv-checkerboard/assets/assets/pointer.svg	(from https://distill.pub/2016/deconv-checkerboard/assets/samples.html)
21:13:30	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:30%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_dcgan.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_dcgan.png	(from https://distill.pub/2016/deconv-checkerboard/assets/samples.html)
21:13:30	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:30%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_dcgan_contrast.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_dcgan_contrast.png	(from https://distill.pub/2016/deconv-checkerboard/assets/samples.html)
21:13:31	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:31%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_salimans.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_salimans.png	(from https://distill.pub/2016/deconv-checkerboard/assets/samples.html)
21:13:32	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:32%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_donahue.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_donahue.png	(from https://distill.pub/2016/deconv-checkerboard/assets/samples.html)
21:13:33	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:33%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_dumoulin.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_sample_dumoulin.png	(from https://distill.pub/2016/deconv-checkerboard/assets/samples.html)
21:13:34	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:34%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_two_deconv_boat.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_two_deconv_boat.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:35	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:35%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_two_deconv_deer.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_two_deconv_deer.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:36	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:36%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_two_deconv_prototype_plane.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_two_deconv_prototype_plane.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:37	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:37%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_two_deconv_bird.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_two_deconv_bird.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:38	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:38%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_one_deconv_boat.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_one_deconv_boat.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:39	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:39%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_one_deconv_deer.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_one_deconv_deer.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:40	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:40%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_one_deconv_prototype_plane.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_one_deconv_prototype_plane.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:41	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:41%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_one_deconv_bird.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_one_deconv_bird.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:42	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:42%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_zero_deconv_boat.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_zero_deconv_boat.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:43	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:43%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_zero_deconv_deer.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_zero_deconv_deer.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:44	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:44%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_zero_deconv_prototype_plane.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_zero_deconv_prototype_plane.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:45	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:45%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/fix_zero_deconv_bird.png	distill.pub/2016/deconv-checkerboard/assets/assets/fix_zero_deconv_bird.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes.html)
21:13:46	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:46%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_two_0.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_two_0.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes_step0.html)
21:13:47	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:47%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_two_1.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_two_1.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes_step0.html)
21:13:48	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:48%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_one_0.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_one_0.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes_step0.html)
21:13:49	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:49%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_one_1.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_one_1.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes_step0.html)
21:13:51	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:50%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_zero_1.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_zero_1.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes_step0.html)
21:13:51	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:51%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_zero_2.png	distill.pub/2016/deconv-checkerboard/assets/assets/im_rand_zero_2.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deconv_fixes_step0.html)
21:13:52	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:52%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/style_artifacts.png	distill.pub/2016/deconv-checkerboard/assets/assets/style_artifacts.png	(from https://distill.pub/2016/deconv-checkerboard/assets/style_fix.html)
21:13:53	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:53%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/style_clean.png	distill.pub/2016/deconv-checkerboard/assets/assets/style_clean.png	(from https://distill.pub/2016/deconv-checkerboard/assets/style_fix.html)
21:13:54	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:54%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/deepdream_full_gitter_0x0.png	distill.pub/2016/deconv-checkerboard/assets/assets/deepdream_full_gitter_0x0.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deepdream_fix.html)
21:13:55	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:55%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/deepdream_full_gitter_8x8.png	distill.pub/2016/deconv-checkerboard/assets/assets/deepdream_full_gitter_8x8.png	(from https://distill.pub/2016/deconv-checkerboard/assets/deepdream_fix.html)
21:13:56	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:56%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride2_0.png	distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride2_0.png	(from https://distill.pub/2016/deconv-checkerboard/assets/discrim_fixes.html)
21:13:57	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:57%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride2_1.png	distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride2_1.png	(from https://distill.pub/2016/deconv-checkerboard/assets/discrim_fixes.html)
21:13:58	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:58%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride2_2.png	distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride2_2.png	(from https://distill.pub/2016/deconv-checkerboard/assets/discrim_fixes.html)
21:13:59	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:43:59%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride1_1.png	distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride1_1.png	(from https://distill.pub/2016/deconv-checkerboard/assets/discrim_fixes.html)
21:14:00	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:44:00%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride1_2.png	distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride1_2.png	(from https://distill.pub/2016/deconv-checkerboard/assets/discrim_fixes.html)
21:14:01	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:44:01%20GMT	https://distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride1_0.png	distill.pub/2016/deconv-checkerboard/assets/assets/discrim_stride1_0.png	(from https://distill.pub/2016/deconv-checkerboard/assets/discrim_fixes.html)
21:14:03	57620/57620	---M--	200	added ('OK')	application/font-woff	etag:%22012cf6a10129e2275d79d6adac7f3b02%22	https://distill.pub/2016/misread-tsne/MaterialIcons-Regular.woff	distill.pub/2016/misread-tsne/MaterialIcons-Regular.woff	(from https://distill.pub/2016/misread-tsne/material-icons.css)
21:14:03	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:44:03%20GMT	https://distill.pub/2016/misread-tsne/assets/assets/playground.js	distill.pub/2016/misread-tsne/assets/assets/playground.1ca.delayed	(from https://distill.pub/2016/misread-tsne/assets/playground.html)
21:14:05	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:44:05%20GMT	https://distill.pub/2016/augmented-rnns/assets/assets/pointer.svg	distill.pub/2016/augmented-rnns/assets/assets/pointer.svg	(from https://distill.pub/2016/augmented-rnns/assets/rnn_attentional_ex2.html)
21:14:05	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:44:05%20GMT	https://distill.pub/2016/augmented-rnns/assets/assets/rnn-attention-waveform-bw.png	distill.pub/2016/augmented-rnns/assets/assets/rnn-attention-waveform-bw.png	(from https://distill.pub/2016/augmented-rnns/assets/rnn_attentional_ex3.html)
21:14:10	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:44:10%20GMT	https://distill.pub/2016/handwriting/assets/assets/worker-cells.js	distill.pub/2016/handwriting/assets/assets/worker-cells.js	(from https://distill.pub/2016/handwriting/assets/cells-draw.html)
21:14:11	10718/10718	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Feb%202018%2015:44:11%20GMT	https://distill.pub/2016/handwriting/assets/svg.svg	distill.pub/2016/handwriting/assets/svg.svg	(from https://distill.pub/2016/handwriting/assets/cells-draw.html)
