date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:12	133656/133656	---M--	200	added ('OK')	application/font-woff	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/fonts/Serif-Slanted/cmunbl.woff	colah.github.io/fonts/Serif-Slanted/cmunbl.woff	(from http://colah.github.io/fonts/Serif-Slanted/cmun-serif-slanted.css)
21:14:14	36906/36906	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/fonts/Serif-Slanted/cmunbl.svg	colah.github.io/fonts/Serif-Slanted/cmunbl.svg	(from http://colah.github.io/fonts/Serif-Slanted/cmun-serif-slanted.css)
21:14:16	53145/53145	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/posts/2014-10-Visualizing-MNIST/	colah.github.io/posts/2014-10-Visualizing-MNIST/index.html	(from http://colah.github.io/)
21:14:19	267732/267732	---M--	200	added ('OK')	font/ttf	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/fonts/Serif-Slanted/cmunsl.ttf	colah.github.io/fonts/Serif-Slanted/cmunsl.ttf	(from http://colah.github.io/fonts/Serif-Slanted/cmun-serif-slanted.css)
21:14:21	20335/20335	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/bootstrap/fonts/glyphicons-halflings-regular.eot	colah.github.io/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://colah.github.io/bootstrap/css/bootstrap.min.css)
21:14:24	23320/23320	---M--	200	added ('OK')	application/font-woff	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/bootstrap/fonts/glyphicons-halflings-regular.woff	colah.github.io/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://colah.github.io/bootstrap/css/bootstrap.min.css)
21:14:26	62927/62927	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/bootstrap/fonts/glyphicons-halflings-regular.svg	colah.github.io/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://colah.github.io/bootstrap/css/bootstrap.min.css)
21:14:28	73941/73941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/posts/2015-01-Visualizing-Representations/	colah.github.io/posts/2015-01-Visualizing-Representations/index.html	(from http://colah.github.io/)
21:14:30	34840/34840	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/posts/2014-07-FFN-Graphs-Vis/	colah.github.io/posts/2014-07-FFN-Graphs-Vis/index.html	(from http://colah.github.io/)
21:14:32	41280/41280	---M--	200	added ('OK')	font/ttf	date:Tue,%2023%20Jan%202018%2017:13:57%20GMT	http://colah.github.io/bootstrap/fonts/glyphicons-halflings-regular.ttf	colah.github.io/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://colah.github.io/bootstrap/css/bootstrap.min.css)
